"timestamp","domain","client_ip","status","fingerprint_ja4","user_agent"
"2025-11-12T13:52:28.745000+01:00","7c8f2.test.oxl.app","114.119.135.65","200","t13d311100_e8f1e7e78f70_d41ae481755e","Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
"2025-11-12T13:52:28.782000+01:00","b1dd0.test.oxl.app","31.57.133.155","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"
"2025-11-12T13:52:28.785000+01:00","b2466.test.oxl.app","14.128.63.219","301","","Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html#A1#B1)"
"2025-11-12T13:52:28.787000+01:00","b2466.test.oxl.app","14.128.63.109","301","","Googlebot/2.1 (+http://www.googlebot.com/bot.html)"
"2025-11-12T13:52:28.792000+01:00","eb84e.test.oxl.app","66.249.74.85","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; GoogleOther)"
"2025-11-12T13:52:28.797000+01:00","b2466.test.oxl.app","14.128.63.109","301","","Googlebot/2.1 (+http://www.googlebot.com/bot.html)"
"2025-11-12T13:52:28.804000+01:00","b2466.test.oxl.app","14.128.63.2","301","","Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp#A1#B1)"
"2025-11-12T13:52:28.806000+01:00","b2466.test.oxl.app","14.128.63.17","301","","Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html#A1#B1)"
"2025-11-12T13:52:28.825000+01:00","b2466.test.oxl.app","14.128.63.82","301","","Sogou web spider/3.0(+http://www.sogou.com/docs/help/webmasters.htm#2307#A1#E5)"
"2025-11-12T13:52:28.843000+01:00","b2466.test.oxl.app","14.128.63.109","301","","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:28.848000+01:00","b2466.test.oxl.app","14.128.63.109","301","","msnbot/1.0 (+http://search.msn.com/msnbot.htm#A1#B1)"
"2025-11-12T13:52:28.853000+01:00","ab55c.test.oxl.app","173.252.127.87","200","t13d3111h2_e8f1e7e78f70_5ac7197df9d2","meta-externalads/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
"2025-11-12T13:52:28.895000+01:00","7c8f2.test.oxl.app","183.7.151.13","200","t13d311100_e8f1e7e78f70_d41ae481755e","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.3358.62 Safari/537.36 Core/1.70.3722.400 QQBrowser/10.5.3739.400"
"2025-11-12T13:52:28.946000+01:00","3ebcc.test.oxl.app","114.119.128.35","200","t13d311100_e8f1e7e78f70_d41ae481755e","Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
"2025-11-12T13:52:28.948000+01:00","eb84e.test.oxl.app","90.146.105.60","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:28.977000+01:00","b2466.test.oxl.app","14.128.63.109","301","","Mozilla/5.0 (compatible; YodaoBot/1.0; http://www.yodao.com/help/webmaster/spider/#A1#B1; )"
"2025-11-12T13:52:29.065000+01:00","eb84e.test.oxl.app","90.146.105.117","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.071000+01:00","7c8f2.test.oxl.app","18.200.169.233","200","t13d491100_bd868743f55c_fa269c3d986d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"2025-11-12T13:52:29.088000+01:00","eb84e.test.oxl.app","66.249.74.227","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; GoogleOther)"
"2025-11-12T13:52:29.100000+01:00","7c8f2.test.oxl.app","173.252.83.164","200","t13d3111h2_e8f1e7e78f70_5ac7197df9d2","meta-externalads/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
"2025-11-12T13:52:29.101000+01:00","eb84e.test.oxl.app","91.127.50.107","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.128000+01:00","b2466.test.oxl.app","74.7.36.111","200","t13d1713h2_5b57614c22b0_02c8e53ee398","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:29.152000+01:00","b2466.test.oxl.app","74.7.36.108","200","t13d1712h2_5b57614c22b0_d5fe2c511efa","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:29.161000+01:00","b2466.test.oxl.app","68.221.75.21","200","t13d1712h2_5b57614c22b0_d5fe2c511efa","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:29.170000+01:00","959ca.test.oxl.app","92.71.67.89","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
"2025-11-12T13:52:29.240000+01:00","eb84e.test.oxl.app","91.127.50.222","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.273000+01:00","7c8f2.test.oxl.app","52.167.144.227","200","t13d2212h2_231e334592e8_36bf25f296df","Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"2025-11-12T13:52:29.275000+01:00","eb84e.test.oxl.app","190.93.65.63","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"
"2025-11-12T13:52:29.322000+01:00","eb84e.test.oxl.app","77.25.40.189","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.333000+01:00","7c8f2.test.oxl.app","192.178.15.38","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (X11; Linux x86_64; Storebot-Google/1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
"2025-11-12T13:52:29.335000+01:00","3ebcc.test.oxl.app","213.49.50.45","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:29.335000+01:00","3ebcc.test.oxl.app","213.49.50.5","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:29.351000+01:00","eb84e.test.oxl.app","90.146.105.139","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.357000+01:00","eb84e.test.oxl.app","90.146.105.147","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.373000+01:00","b2466.test.oxl.app","162.120.188.7","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:29.419000+01:00","eb84e.test.oxl.app","77.25.40.108","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.464000+01:00","17d5b.test.oxl.app","178.199.212.212","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:29.491000+01:00","eb84e.test.oxl.app","66.249.73.205","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:29.497000+01:00","3ebcc.test.oxl.app","213.49.50.19","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:29.509000+01:00","d41d8.test.oxl.app","47.128.33.67","301","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
"2025-11-12T13:52:29.514000+01:00","b1dd0.test.oxl.app","66.249.70.192","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:29.555000+01:00","eb84e.test.oxl.app","77.25.40.11","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:29.565000+01:00","eb84e.test.oxl.app","217.113.194.15","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
"2025-11-12T13:52:29.594000+01:00","17d5b.test.oxl.app","178.199.212.11","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:29.625000+01:00","3ebcc.test.oxl.app","188.239.10.36","301","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
"2025-11-12T13:52:29.634000+01:00","17d5b.test.oxl.app","193.186.4.154","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:29.643000+01:00","17d5b.test.oxl.app","178.199.212.55","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:29.741000+01:00","b1dd0.test.oxl.app","86.207.199.13","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-12T13:52:29.767000+01:00","17d5b.test.oxl.app","178.199.212.54","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:29.791000+01:00","14b32.test.oxl.app","20.90.7.157","200","t13d1712h2_5b57614c22b0_ef7df7f74e48","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:29.793000+01:00","b1dd0.test.oxl.app","20.90.7.148","200","t13d1712h2_5b57614c22b0_ef7df7f74e48","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:29.820000+01:00","14b32.test.oxl.app","173.252.82.21","200","t13d3111h2_e8f1e7e78f70_5ac7197df9d2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
"2025-11-12T13:52:29.848000+01:00","17d5b.test.oxl.app","206.204.58.10","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.17 Safari/537.36"
"2025-11-12T13:52:29.849000+01:00","17d5b.test.oxl.app","206.204.58.195","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.17 Safari/537.36"
"2025-11-12T13:52:29.935000+01:00","959ca.test.oxl.app","18.97.9.96","200","t13d101000_61a7ad8aa9b6_05ab82c7b2ab","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)"
"2025-11-12T13:52:29.940000+01:00","959ca.test.oxl.app","18.97.9.100","200","t13d101000_61a7ad8aa9b6_05ab82c7b2ab","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)"
"2025-11-12T13:52:29.961000+01:00","959ca.test.oxl.app","18.97.9.101","200","t13d101000_61a7ad8aa9b6_05ab82c7b2ab","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)"
"2025-11-12T13:52:29.983000+01:00","ab55c.test.oxl.app","66.249.70.99","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.002000+01:00","b1dd0.test.oxl.app","66.249.70.36","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.002000+01:00","959ca.test.oxl.app","217.113.196.10","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; IbouBot/1.0; +bot@ibou.io; +https://ibou.io/iboubot.html)"
"2025-11-12T13:52:30.054000+01:00","eb84e.test.oxl.app","66.249.74.83","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; GoogleOther)"
"2025-11-12T13:52:30.061000+01:00","14b32.test.oxl.app","176.241.30.111","302","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-12T13:52:30.061000+01:00","b2466.test.oxl.app","17.246.19.135","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
"2025-11-12T13:52:30.062000+01:00","b2466.test.oxl.app","14.128.63.109","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; YodaoBot/1.0; http://www.yodao.com/help/webmaster/spider/#A1#B1; )"
"2025-11-12T13:52:30.102000+01:00","eb84e.test.oxl.app","66.249.74.161","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.107000+01:00","b2466.test.oxl.app","14.128.63.16","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html#A3#A9"
"2025-11-12T13:52:30.112000+01:00","b2466.test.oxl.app","14.128.63.161","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html#A1#B1)"
"2025-11-12T13:52:30.158000+01:00","b2466.test.oxl.app","14.128.63.1","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (Linux;u;Android 4.2.2;zh-cn;)"
"2025-11-12T13:52:30.159000+01:00","eb84e.test.oxl.app","66.249.73.204","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.178000+01:00","b2466.test.oxl.app","18.197.210.105","200","t13d1612h2_1711a4c0508c_d8929e3a3a62","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
"2025-11-12T13:52:30.198000+01:00","b1dd0.test.oxl.app","18.197.210.192","200","t13d1612h2_1711a4c0508c_d8929e3a3a62","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36"
"2025-11-12T13:52:30.233000+01:00","b1dd0.test.oxl.app","86.207.199.17","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-12T13:52:30.234000+01:00","7c8f2.test.oxl.app","217.113.194.131","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
"2025-11-12T13:52:30.237000+01:00","b2466.test.oxl.app","14.128.63.29","200","t12d280800_bbd4f008d9b2_16bbda4055b2","iaskspider/2.0(+http://iask.com/help/help_index.html#A1#B1)"
"2025-11-12T13:52:30.251000+01:00","14b32.test.oxl.app","197.18.197.83","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:30.266000+01:00","b1dd0.test.oxl.app","35.159.91.104","200","t13d1612h2_1711a4c0508c_d8929e3a3a62","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:30.268000+01:00","eb84e.test.oxl.app","188.197.221.3","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:30.279000+01:00","b2466.test.oxl.app","35.159.91.216","200","t13d1612h2_1711a4c0508c_d8929e3a3a62","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0"
"2025-11-12T13:52:30.326000+01:00","b2466.test.oxl.app","14.128.63.123","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html#A1#B1)"
"2025-11-12T13:52:30.326000+01:00","b1dd0.test.oxl.app","86.207.199.30","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-12T13:52:30.334000+01:00","b1dd0.test.oxl.app","86.207.199.158","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
"2025-11-12T13:52:30.371000+01:00","14b32.test.oxl.app","176.241.30.32","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-12T13:52:30.430000+01:00","b2466.test.oxl.app","14.128.63.13","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Sogou web spider/3.0(+http://www.sogou.com/docs/help/webmasters.htm#2307#A1#E5)"
"2025-11-12T13:52:30.435000+01:00","b2466.test.oxl.app","14.128.63.109","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.436000+01:00","b2466.test.oxl.app","14.128.63.253","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html#A1#B1)"
"2025-11-12T13:52:30.437000+01:00","b2466.test.oxl.app","14.128.63.109","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Googlebot/2.1 (+http://www.googlebot.com/bot.html)"
"2025-11-12T13:52:30.440000+01:00","b2466.test.oxl.app","14.128.63.58","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp#A1#B1)"
"2025-11-12T13:52:30.443000+01:00","b2466.test.oxl.app","14.128.63.109","200","t12d280800_bbd4f008d9b2_16bbda4055b2","msnbot/1.0 (+http://search.msn.com/msnbot.htm#A1#B1)"
"2025-11-12T13:52:30.483000+01:00","b2466.test.oxl.app","14.128.63.109","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Googlebot/2.1 (+http://www.googlebot.com/bot.html)"
"2025-11-12T13:52:30.493000+01:00","b2466.test.oxl.app","14.128.63.67","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html#A1#B1)"
"2025-11-12T13:52:30.495000+01:00","eb84e.test.oxl.app","162.120.188.139","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:30.506000+01:00","3ebcc.test.oxl.app","3.74.44.73","200","t13d1612h2_1711a4c0508c_d8929e3a3a62","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:30.564000+01:00","b2466.test.oxl.app","14.128.63.109","200","t12d280800_bbd4f008d9b2_16bbda4055b2","Mozilla/5.0 (compatible; YodaoBot/1.0; http://www.yodao.com/help/webmaster/spider/#A1#B1; )"
"2025-11-12T13:52:30.710000+01:00","14b32.test.oxl.app","114.119.152.34","200","t13d311100_e8f1e7e78f70_d41ae481755e","Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
"2025-11-12T13:52:30.815000+01:00","b2466.test.oxl.app","66.249.70.37","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.852000+01:00","b2466.test.oxl.app","66.249.64.129","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.882000+01:00","eb84e.test.oxl.app","66.249.74.1","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:30.949000+01:00","7c8f2.test.oxl.app","52.230.163.46","200","t13d1713h2_5b57614c22b0_02c8e53ee398","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:30.997000+01:00","eb84e.test.oxl.app","80.187.70.185","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:30.999000+01:00","7c8f2.test.oxl.app","139.180.190.66","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.21 (KHTML, like Gecko) Chrome/11.0.682.0 Safari/534.21"
